image_id,height,width,mean_vessel_density,mean_vessel_density_center,mean_vessel_density_periphery,vessel_segment_length_mean,vessel_tortuosity_max,vessel_tortuosity_skew,branch_point_count,fractal_dimension,vascular_complexity_ratio,image_entropy_global,macular_entropy_x,FAZ_area_proxy_x,optic_disc_area,hard_exudate_area,hard_exudate_count,hard_exudate_max_area,largest_pigment_cluster_size,mean_pigment_cluster_size,peripheral_pigmentation_index,color_red_mean,color_green_mean,color_blue_mean,R_minus_G_mean,illumination_gradient_x,illumination_gradient_y,quality_flag_blur,blur_metric_varlap,split,CRAE,CRVE,AVR,artery_density,vein_density,vessel_width_median,FAZ_area_proxy_y,macular_entropy_y,optic_disc_eccentricity,disc_macula_ratio,peripapillary_atrophy_area,average_lesion_compactness,largest_lesion_distance_to_fovea,cotton_wool_spot_count,flame_hemorrhage_count,lesion_count
0398(SLFY21).JPG,1024,1024,0.2048854827880859,0.3756954173864548,0.1920068426628542,7.430404523705959,88.0,3.012275658796301,5749,1.837902235768296,8.970387802776866,5.910281181335449,5.910281181335449,,0.0102381706237792,0.0746822357177734,1955,2237.0,115093.5,115003.75,0.3943926203071424,107.55748844146729,61.94364833831787,15.12221336364746,45.61384010314941,1.3654011129439554,1.478296065493646,1,35.40771015640348,test,4.0,2.8284271247461903,1.414213562373095,0.1894330978393554,0.0011396408081054,4.4721360206604,0.774296760559082,5.957535743835496,0.9701046304958963,,,0.2675062212432239,0.317384179608888,677,228,6373
0439(NFMK3).jpg,1024,1024,0.334904670715332,0.291401988655685,0.3381846636972737,7.040616621983914,74.0,1.8144215373928452,12169,1.9115055245112456,5.707610826771717,6.422482967376709,6.422482967376709,,0.0227723121643066,0.1305618286132812,3006,734.0,54411.5,42932.4,0.4998456883172125,125.65785026550292,69.10526180267334,37.52913188934326,56.55258846282959,1.9185746069566632,1.9093098321928972,1,23.00605298658684,test,4.0,3.0,1.3333333333333333,0.3252382278442383,0.0005931854248046,5.656854152679443,0.563908576965332,6.376799987145169,0.368725089236989,,,0.2900015494019219,0.3153968405794232,697,485,9548
0439(NFMK3).jpg,1024,1024,0.334904670715332,0.291401988655685,0.3381846636972737,7.040616621983914,74.0,1.8144215373928452,12169,1.9115055245112456,5.707610826771717,6.422482967376709,6.422482967376709,,0.0227723121643066,0.1305618286132812,3006,734.0,54411.5,42932.4,0.4998456883172125,125.65785026550292,69.10526180267334,37.52913188934326,56.55258846282959,1.9185746069566632,1.9093098321928972,1,23.00605298658684,test,4.0,3.0,1.3333333333333333,0.3252382278442383,0.0005931854248046,5.656854152679443,0.563908576965332,6.376799987145169,0.368725089236989,,,0.2900015494019219,0.3153968405794232,697,485,9548
0435(TJZX11).JPG,1024,1024,0.4831562042236328,0.3706081586571813,0.4916420442250161,8.513112164296999,83.0,1.603911224813255,11815,1.9201923179517504,3.9742681583427903,5.909422874450684,5.909422874450684,,0.0232667922973632,0.1705584526062011,2728,2808.5,52321.5,20753.35,0.570728677870849,112.1489725112915,64.38640785217285,15.072795867919922,47.76256465911865,2.102547017554578,2.1390989023297498,1,44.94048934668445,test,4.0,,,0.4789037704467773,0.0,6.324555397033691,0.2978048324584961,5.902029185308332,0.9046085403862812,,,0.3317787912347934,0.4542402236255342,368,384,7229
0487(NFMK1).jpg,1024,1024,0.3348379135131836,0.3687038372077206,0.3322845079118289,7.063012295081967,90.0,2.433878360843298,11258,1.93219835047303,5.770548293650604,6.291513442993164,6.291513442993164,,0.0162148475646972,0.1584138870239257,3492,1091.0,54127.5,19187.090909090908,0.5416694374985583,125.31170558929443,72.64369583129883,42.71693134307861,52.668009757995605,1.9022587900171068,1.912717459371945,1,22.900047312632523,test,4.0,4.0,1.0,0.2991180419921875,0.0208053588867187,4.4721360206604,0.6099090576171875,5.849225113795129,0.2700339184384764,,,0.2663152620979665,0.2308786461474405,933,188,10323
0487(NFMK1).jpg,1024,1024,0.3348379135131836,0.3687038372077206,0.3322845079118289,7.063012295081967,90.0,2.433878360843298,11258,1.93219835047303,5.770548293650604,6.291513442993164,6.291513442993164,,0.0162148475646972,0.1584138870239257,3492,1091.0,54127.5,19187.090909090908,0.5416694374985583,125.31170558929443,72.64369583129883,42.71693134307861,52.668009757995605,1.9022587900171068,1.912717459371945,1,22.900047312632523,test,4.0,4.0,1.0,0.2991180419921875,0.0208053588867187,4.4721360206604,0.6099090576171875,5.849225113795129,0.2700339184384764,,,0.2663152620979665,0.2308786461474405,933,188,10323
0485(ZDSG5).jpg,1024,1024,0.4155635833740234,0.2655304215351551,0.426875707008499,8.080733036156513,55.0,1.621007569784498,10173,1.9074773597322656,4.590097486996259,6.702933311462402,6.702933311462402,,0.0069985389709472,0.1210150718688964,2730,1527.0,54609.5,24043.33333333333,0.4036917906007584,121.37409973144533,75.26883220672607,50.889376640319824,46.10526752471924,4.360328333740631,4.271296317509775,0,254.6893741136555,test,5.656854249492381,,,0.4086771011352539,0.0,5.656854152679443,0.4819002151489258,6.702029197055283,0.3560042119259364,,,0.3301562274516637,0.5184926153771423,463,284,9622
0485(ZDSG5).jpg,1024,1024,0.4155635833740234,0.2655304215351551,0.426875707008499,8.080733036156513,55.0,1.621007569784498,10173,1.9074773597322656,4.590097486996259,6.702933311462402,6.702933311462402,,0.0069985389709472,0.1210150718688964,2730,1527.0,54609.5,24043.33333333333,0.4036917906007584,121.37409973144533,75.26883220672607,50.889376640319824,46.10526752471924,4.360328333740631,4.271296317509775,0,254.6893741136555,test,5.656854249492381,,,0.4086771011352539,0.0,5.656854152679443,0.4819002151489258,6.702029197055283,0.3560042119259364,,,0.3301562274516637,0.5184926153771423,463,284,9622
0504(TJZX11).JPG,1024,1024,0.4917497634887695,0.5664540174381436,0.4861172503407486,8.028567541831043,91.0,2.1028812569689617,14087,1.9260864942165297,3.9168020754127264,5.609238147735596,5.609238147735596,,0.0118165016174316,0.1973495483398437,2813,3262.5,52313.0,18800.272727272728,0.6293791032511625,121.84233379364014,61.774030685424805,13.14688205718994,60.06830310821533,2.22366240530303,2.2424859736477694,1,45.79066493006758,test,4.82842712474619,2.0,2.414213562373095,0.4886188507080078,6.866455078125e-05,6.324555397033691,0.0002117156982421,5.540135388242098,0.3640439165291809,,,0.342170593776839,0.4442210279539144,206,473,6176
0504(TJZX11).JPG,1024,1024,0.4917497634887695,0.5664540174381436,0.4861172503407486,8.028567541831043,91.0,2.1028812569689617,14087,1.9260864942165297,3.9168020754127264,5.609238147735596,5.609238147735596,,0.0118165016174316,0.1973495483398437,2813,3262.5,52313.0,18800.272727272728,0.6293791032511625,121.84233379364014,61.774030685424805,13.14688205718994,60.06830310821533,2.22366240530303,2.2424859736477694,1,45.79066493006758,test,4.82842712474619,2.0,2.414213562373095,0.4886188507080078,6.866455078125e-05,6.324555397033691,0.0002117156982421,5.540135388242098,0.3640439165291809,,,0.342170593776839,0.4442210279539144,206,473,6176
0517(TJZX12).JPG,1024,1024,0.4491376876831054,0.4004515962294435,0.4528084967166089,8.444070647603027,94.0,2.003033045070516,10677,1.9122443198325296,4.257590427774871,5.804807186126709,5.804807186126709,,0.0248832702636718,0.1869120597839355,2461,7736.5,52199.5,18758.90909090909,0.5595839291660362,120.75558280944824,61.91028118133545,13.234403610229492,58.84530162811279,2.188530020466764,2.1934602450920484,1,46.69573727540774,test,6.16227766016838,2.0,3.08113883008419,0.4430675506591797,0.0002040863037109,6.0,3.0517578125e-05,5.773651327268,0.8803097486296961,,,0.3600491925267725,0.4003896481939631,313,368,7063
0517(TJZX12).JPG,1024,1024,0.4491376876831054,0.4004515962294435,0.4528084967166089,8.444070647603027,94.0,2.003033045070516,10677,1.9122443198325296,4.257590427774871,5.804807186126709,5.804807186126709,,0.0248832702636718,0.1869120597839355,2461,7736.5,52199.5,18758.90909090909,0.5595839291660362,120.75558280944824,61.91028118133545,13.234403610229492,58.84530162811279,2.188530020466764,2.1934602450920484,1,46.69573727540774,test,6.16227766016838,2.0,3.08113883008419,0.4430675506591797,0.0002040863037109,6.0,3.0517578125e-05,5.773651327268,0.8803097486296961,,,0.3600491925267725,0.4003896481939631,313,368,7063
0544(ZDSG5).jpg,1024,1024,0.4495058059692383,0.3089217459907232,0.4601054910523363,9.825961790107302,61.0,1.7024870328590274,5957,1.8946196169816387,4.214894650573871,6.789417266845703,6.789417266845703,,0.0131139755249023,0.0877242088317871,1550,2264.0,54877.0,19819.68181818182,0.528365807685385,130.7661590576172,69.93201923370361,35.636311531066895,60.83413982391357,8.725163046798627,8.720430425729065,0,2024.1435487302008,test,4.23606797749979,,,0.4425888061523437,0.0,5.656854152679443,0.3757820129394531,6.544055880970001,0.8060135866404887,,,0.4918326045118626,0.349693276838169,232,111,10260
0532(ZDSG5).jpg,1024,1024,0.3717422485351562,0.2419304378579104,0.3815297330725627,7.94408201304753,65.0,1.74470034433182,8069,1.893967251583186,5.094839930210598,6.884496688842773,6.884496688842773,,0.0109753608703613,0.0928659439086914,2075,4880.0,55113.0,21874.3,0.3947303252043845,125.52012729644775,73.80055904388428,47.16618728637695,51.71956825256348,5.573557207661291,5.564095465746171,0,579.2979558256031,test,7.8481919625832735,,,0.3617410659790039,0.0,4.4721360206604,0.5747661590576172,6.533144988985601,0.3693704866779059,,,0.3486252307184024,0.4443266915243565,474,133,11207
0532(ZDSG5).jpg,1024,1024,0.3717422485351562,0.2419304378579104,0.3815297330725627,7.94408201304753,65.0,1.74470034433182,8069,1.893967251583186,5.094839930210598,6.884496688842773,6.884496688842773,,0.0109753608703613,0.0928659439086914,2075,4880.0,55113.0,21874.3,0.3947303252043845,125.52012729644775,73.80055904388428,47.16618728637695,51.71956825256348,5.573557207661291,5.564095465746171,0,579.2979558256031,test,7.8481919625832735,,,0.3617410659790039,0.0,4.4721360206604,0.5747661590576172,6.533144988985601,0.3693704866779059,,,0.3486252307184024,0.4443266915243565,474,133,11207
0552(ZDSG5).jpg,1024,1024,0.4205780029296875,0.4939945862861651,0.4150425769107305,7.902985074626866,51.0,1.566803487042894,10851,1.9094199003449563,4.539989935384648,6.674760818481445,6.674760818481445,,0.0105195045471191,0.1174807548522949,2754,1473.0,55164.0,27317.125,0.4855049621439514,128.44254112243652,72.68570137023926,36.896986961364746,55.75683975219727,4.433873131516779,4.540165388766698,0,307.13249867623955,test,6.16227766016838,,,0.4137201309204101,0.0,5.656854152679443,0.0071773529052734,6.277913846891342,0.8815054753728426,,,0.3326209862116505,0.4944495713330789,404,321,9689
0552(ZDSG5).jpg,1024,1024,0.4205780029296875,0.4939945862861651,0.4150425769107305,7.902985074626866,51.0,1.566803487042894,10851,1.9094199003449563,4.539989935384648,6.674760818481445,6.674760818481445,,0.0105195045471191,0.1174807548522949,2754,1473.0,55164.0,27317.125,0.4855049621439514,128.44254112243652,72.68570137023926,36.896986961364746,55.75683975219727,4.433873131516779,4.540165388766698,0,307.13249867623955,test,6.16227766016838,,,0.4137201309204101,0.0,5.656854152679443,0.0071773529052734,6.277913846891342,0.8815054753728426,,,0.3326209862116505,0.4944495713330789,404,321,9689
0553(ZDSG5).jpg,1024,1024,0.4042730331420898,0.3167158616374444,0.4108746239971119,8.365601869887028,77.0,1.7689950967916126,8001,1.900003766848,4.699803378129863,6.749412059783936,6.749412059783936,,0.0126533508300781,0.1030821800231933,2157,2265.5,55020.5,19844.954545454544,0.4769545982311101,127.5722131729126,71.81571388244629,36.803927421569824,55.75649929046631,5.886555194077875,5.876798796941185,0,716.2442621577921,test,5.99070478491457,,,0.3955211639404297,0.0,4.4721360206604,0.4098844528198242,6.777939157585648,0.6578085511860804,,,0.3797051037431462,0.4172671033592032,399,202,10622
0553(ZDSG5).jpg,1024,1024,0.4042730331420898,0.3167158616374444,0.4108746239971119,8.365601869887028,77.0,1.7689950967916126,8001,1.900003766848,4.699803378129863,6.749412059783936,6.749412059783936,,0.0126533508300781,0.1030821800231933,2157,2265.5,55020.5,19844.954545454544,0.4769545982311101,127.5722131729126,71.81571388244629,36.803927421569824,55.75649929046631,5.886555194077875,5.876798796941185,0,716.2442621577921,test,5.99070478491457,,,0.3955211639404297,0.0,4.4721360206604,0.4098844528198242,6.777939157585648,0.6578085511860804,,,0.3797051037431462,0.4172671033592032,399,202,10622
0567(SLFY28).JPG,1024,1024,0.2927494049072265,0.3822245194988914,0.2860032059598444,7.447258091564649,57.0,2.0768643298082323,9557,1.873346374833005,6.39914665386485,6.064265727996826,6.064265727996826,,0.0108366012573242,0.1318044662475586,2613,2121.5,115588.0,25651.722222222223,0.325239010805854,118.6334104537964,59.45392894744873,16.583782196044922,59.179481506347656,1.812140749735256,2.188166315371457,1,32.06983013301851,test,4.0,2.8284271247461903,1.414213562373095,0.2843494415283203,0.0009956359863281,5.656854152679443,0.6361112594604492,6.375102664342501,0.8555154001741483,,,0.2281692091033588,0.3877444682354767,487,766,6142
0567(SLFY28).JPG,1024,1024,0.2927494049072265,0.3822245194988914,0.2860032059598444,7.447258091564649,57.0,2.0768643298082323,9557,1.873346374833005,6.39914665386485,6.064265727996826,6.064265727996826,,0.0108366012573242,0.1318044662475586,2613,2121.5,115588.0,25651.722222222223,0.325239010805854,118.6334104537964,59.45392894744873,16.583782196044922,59.179481506347656,1.812140749735256,2.188166315371457,1,32.06983013301851,test,4.0,2.8284271247461903,1.414213562373095,0.2843494415283203,0.0009956359863281,5.656854152679443,0.6361112594604492,6.375102664342501,0.8555154001741483,,,0.2281692091033588,0.3877444682354767,487,766,6142
